"token","token_length","is_numeric_token","token_type","numeric_value"
"little",6,FALSE,"Character",NA
"revival",7,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"organisation",12,FALSE,"Character",NA
"said",4,FALSE,"Character",NA
"dr",2,FALSE,"Character",NA
"sudha",5,FALSE,"Character",NA
"pai",3,FALSE,"Character",NA
"one",3,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"foremost",8,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"experts",7,FALSE,"Character",NA
"there",5,FALSE,"Character",NA
"are",3,FALSE,"Character",NA
"no",2,FALSE,"Character",NA
"signs",5,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"that",4,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"long",4,FALSE,"Character",NA
"term",4,FALSE,"Character",NA
"revival",7,FALSE,"Character",NA
"now",3,FALSE,"Character",NA
"they",4,FALSE,"Character",NA
"will",4,FALSE,"Character",NA
"have",4,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"work",4,FALSE,"Character",NA
"very",4,FALSE,"Character",NA
"hard",4,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"build",5,FALSE,"Character",NA
"an",2,FALSE,"Character",NA
"organisation",12,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"build",5,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"second",6,FALSE,"Character",NA
"line",4,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"leadership",10,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"every",5,FALSE,"Character",NA
"state",5,FALSE,"Character",NA
"only",4,FALSE,"Character",NA
"that",4,FALSE,"Character",NA
"will",4,FALSE,"Character",NA
"help",4,FALSE,"Character",NA
"build",5,FALSE,"Character",NA
"on",2,FALSE,"Character",NA
"what",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"got",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"case",4,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"challenges",10,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"karnataka",9,FALSE,"Character",NA
"government",10,FALSE,"Character",NA
"are",3,FALSE,"Character",NA
"revealing",9,FALSE,"Character",NA
"this",4,FALSE,"Character",NA
"was",3,FALSE,"Character",NA
"evident",7,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"defeat",6,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"d.k",3,FALSE,"Character",NA
"suresh",6,FALSE,"Character",NA
"brother",7,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"deputy",6,FALSE,"Character",NA
"chief",5,FALSE,"Character",NA
"minister",8,FALSE,"Character",NA
"d.k",3,FALSE,"Character",NA
"shivakumar",10,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"lok",3,FALSE,"Character",NA
"sabha",5,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"kharge",6,FALSE,"Character",NA
"who",3,FALSE,"Character",NA
"comes",5,FALSE,"Character",NA
"from",4,FALSE,"Character",NA
"karnataka",9,FALSE,"Character",NA
"would",5,FALSE,"Character",NA
"like",4,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"be",2,FALSE,"Character",NA
"sent",4,FALSE,"Character",NA
"back",4,FALSE,"Character",NA
"there",5,FALSE,"Character",NA
"congressmen",11,FALSE,"Character",NA
"feel",4,FALSE,"Character",NA
"this",4,FALSE,"Character",NA
"move",4,FALSE,"Character",NA
"could",5,FALSE,"Character",NA
"facilitate",10,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"return",6,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"new",3,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"invigorated",11,FALSE,"Character",NA
"rahul",5,FALSE,"Character",NA
"gandhi",6,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"top",3,FALSE,"Character",NA
"job",3,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"bigger",6,FALSE,"Character",NA
"role",4,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"priyanka",8,FALSE,"Character",NA
"gandhi",6,FALSE,"Character",NA
"rahul",5,FALSE,"Character",NA
"gandhi’s",8,FALSE,"Character",NA
"sister20",8,FALSE,"Character",NA
"seats",5,FALSE,"Character",NA
"won",3,FALSE,"Character",NA
"by",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"bloc",4,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"samajwadi",9,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"sp",2,FALSE,"Character",NA
"trinamool",9,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"tmc",3,FALSE,"Character",NA
"dravida",7,FALSE,"Character",NA
"munnetra",8,FALSE,"Character",NA
"kazhagam",8,FALSE,"Character",NA
"dmk",3,FALSE,"Character",NA
"shiv",4,FALSE,"Character",NA
"sena",4,FALSE,"Character",NA
"uddhav",6,FALSE,"Character",NA
"thackrey",8,FALSE,"Character",NA
"nationalist",11,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"sharad",6,FALSE,"Character",NA
"pawar",5,FALSE,"Character",NA
"rashtriya",9,FALSE,"Character",NA
"janata",6,FALSE,"Character",NA
"dal",3,FALSE,"Character",NA
"rjd",3,FALSE,"Character",NA
"communist",9,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"aam",3,FALSE,"Character",NA
"aadmi",5,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"aap",3,FALSE,"Character",NA
"jharkhand",9,FALSE,"Character",NA
"mukti",5,FALSE,"Character",NA
"morcha",6,FALSE,"Character",NA
"jmm",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"union",5,FALSE,"Character",NA
"muslim",6,FALSE,"Character",NA
"league",6,FALSE,"Character",NA
"iuml",4,FALSE,"Character",NA
"communist",9,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"marxist",7,FALSE,"Character",NA
"leninist",8,FALSE,"Character",NA
"aditi",5,FALSE,"Character",NA
"phadnis",7,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"leaders",7,FALSE,"Character",NA
"say",3,FALSE,"Character",NA
"they",4,FALSE,"Character",NA
"feel",4,FALSE,"Character",NA
"they",4,FALSE,"Character",NA
"have",4,FALSE,"Character",NA
"been",4,FALSE,"Character",NA
"successful",10,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"two",3,FALSE,"Character",NA
"missions",8,FALSE,"Character",NA
"they",4,FALSE,"Character",NA
"managed",7,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"get",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"moving",6,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"checked",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"march",5,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"bharatiya",9,FALSE,"Character",NA
"janata",6,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"business",8,FALSE,"Character",NA
"standard",8,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.business",12,FALSE,"Character",NA
"standard.com",12,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"lok",3,FALSE,"Character",NA
"sabha",5,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"lok",3,FALSE,"Character",NA
"sabha",5,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"results",7,FALSE,"Character",NA
"after",5,FALSE,"Character",NA
"resurgence",10,FALSE,"Character",NA
"what",4,FALSE,"Character",NA
"next",4,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"124060401819_1",14,FALSE,"Character",NA
"html",4,FALSE,"Character",NA
"ibid",4,FALSE,"Character",NA
"aditi",5,FALSE,"Character",NA
"phadnis",7,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"leaders",7,FALSE,"Character",NA
"say",3,FALSE,"Character",NA
"they",4,FALSE,"Character",NA
"feel",4,FALSE,"Character",NA
"they",4,FALSE,"Character",NA
"have",4,FALSE,"Character",NA
"been",4,FALSE,"Character",NA
"successful",10,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"two",3,FALSE,"Character",NA
"missions",8,FALSE,"Character",NA
"they",4,FALSE,"Character",NA
"managed",7,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"get",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"moving",6,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"checked",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"march",5,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"bharatiya",9,FALSE,"Character",NA
"janata",6,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"business",8,FALSE,"Character",NA
"standard",8,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.business",12,FALSE,"Character",NA
"standard.com",12,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"lok",3,FALSE,"Character",NA
"sabha",5,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"lok",3,FALSE,"Character",NA
"sabha",5,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"results",7,FALSE,"Character",NA
"after",5,FALSE,"Character",NA
"resurgence",10,FALSE,"Character",NA
"what",4,FALSE,"Character",NA
"next",4,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"124060401819_1",14,FALSE,"Character",NA
"html",4,FALSE,"Character",NA
"ibid",4,FALSE,"Character",NA
"ibid",4,FALSE,"Character",NA
"policy",6,FALSE,"Character",NA
"paper",5,FALSE,"Character",NA
"n",1,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"retrospective",13,FALSE,"Character",NA
"analysis",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"bjp",3,FALSE,"Character",NA
"wins",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"general",7,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"against",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"strengthening",13,FALSE,"Character",NA
"opposition",10,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"bloc",4,FALSE,"Character",NA
"jammu",5,FALSE,"Character",NA
"kashmir",7,FALSE,"Character",NA
"national",8,FALSE,"Character",NA
"conference",10,FALSE,"Character",NA
"jkn",3,FALSE,"Character",NA
"viduthalai",10,FALSE,"Character",NA
"chiruthaigal",12,FALSE,"Character",NA
"katchi",6,FALSE,"Character",NA
"vck",3,FALSE,"Character",NA
"kerala",6,FALSE,"Character",NA
"congress",8,FALSE,"Character",NA
"kec",3,FALSE,"Character",NA
"revolutionary",13,FALSE,"Character",NA
"socialist",9,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"rashtriya",9,FALSE,"Character",NA
"loktantrik",10,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"bharat",6,FALSE,"Character",NA
"adivasi",7,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"marumalarchi",12,FALSE,"Character",NA
"dravida",7,FALSE,"Character",NA
"munnetra",8,FALSE,"Character",NA
"kazhagam",8,FALSE,"Character",NA
"mdmk",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"resuscitated",12,FALSE,"Character",NA
"nda",3,FALSE,"Character",NA
"alliance",8,FALSE,"Character",NA
"besides",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"relative",8,FALSE,"Character",NA
"weakening",9,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"modi’s",6,FALSE,"Character",NA
"political",9,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"new",3,FALSE,"Character",NA
"trends",6,FALSE,"Character",NA
"emerged",7,FALSE,"Character",NA
"from",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"compelled",9,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"pm",2,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"rely",4,FALSE,"Character",NA
"on",2,FALSE,"Character",NA
"allies",6,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"nda",3,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"form",4,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"government",10,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"first",5,FALSE,"Character",NA
"time",4,FALSE,"Character",NA
"since",5,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"bjp’s",5,FALSE,"Character",NA
"dependence",10,FALSE,"Character",NA
"on",2,FALSE,"Character",NA
"its",3,FALSE,"Character",NA
"principal",9,FALSE,"Character",NA
"coalition",9,FALSE,"Character",NA
"partners",8,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"southern",8,FALSE,"Character",NA
"telugu",6,FALSE,"Character",NA
"desam",5,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"tdp",3,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"eastern",7,FALSE,"Character",NA
"janata",6,FALSE,"Character",NA
"dal",3,FALSE,"Character",NA
"united",6,FALSE,"Character",NA
"jd",2,FALSE,"Character",NA
"u",1,FALSE,"Character",NA
"is",2,FALSE,"Character",NA
"likely",6,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"result",6,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"changes",7,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"government’s",12,FALSE,"Character",NA
"domestic",8,FALSE,"Character",NA
"political",9,FALSE,"Character",NA
"programme",9,FALSE,"Character",NA
"both",4,FALSE,"Character",NA
"these",5,FALSE,"Character",NA
"regional",8,FALSE,"Character",NA
"parties",7,FALSE,"Character",NA
"tout",4,FALSE,"Character",NA
"their",5,FALSE,"Character",NA
"secular",7,FALSE,"Character",NA
"ideologies",10,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"have",4,FALSE,"Character",NA
"muslim",6,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"other",5,FALSE,"Character",NA
"backward",8,FALSE,"Character",NA
"class",5,FALSE,"Character",NA
"obc",3,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"classification",14,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"castes",6,FALSE,"Character",NA
"that",4,FALSE,"Character",NA
"are",3,FALSE,"Character",NA
"perceived",9,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"educationally",13,FALSE,"Character",NA
"or",2,FALSE,"Character",NA
"socially",8,FALSE,"Character",NA
"backward",8,FALSE,"Character",NA
"vote",4,FALSE,"Character",NA
"banks",5,FALSE,"Character",NA
"contradicting",13,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"bjp’s",5,FALSE,"Character",NA
"majoritarian",12,FALSE,"Character",NA
"hindutva",8,FALSE,"Character",NA
"politics",8,FALSE,"Character",NA
"one",3,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"modi’s",6,FALSE,"Character",NA
"signature",9,FALSE,"Character",NA
"initiatives",11,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"uniform",7,FALSE,"Character",NA
"civil",5,FALSE,"Character",NA
"code",4,FALSE,"Character",NA
"that",4,FALSE,"Character",NA
"would",5,FALSE,"Character",NA
"constrain",9,FALSE,"Character",NA
"traditional",11,FALSE,"Character",NA
"muslim",6,FALSE,"Character",NA
"practices",9,FALSE,"Character",NA
"related",7,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"marriage",8,FALSE,"Character",NA
"divorce",7,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"other",5,FALSE,"Character",NA
"personal",8,FALSE,"Character",NA
"matters",7,FALSE,"Character",NA
"will",4,FALSE,"Character",NA
"now",3,FALSE,"Character",NA
"likely",6,FALSE,"Character",NA
"be",2,FALSE,"Character",NA
"deferred",8,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"will",4,FALSE,"Character",NA
"have",4,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"act",3,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"more",4,FALSE,"Character",NA
"consultative",12,FALSE,"Character",NA
"deliberative",12,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"inclusive",9,FALSE,"Character",NA
"manner",6,FALSE,"Character",NA
"says",4,FALSE,"Character",NA
"milan",5,FALSE,"Character",NA
"vaishnav",8,FALSE,"Character",NA
"director",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"south",5,FALSE,"Character",NA
"asia",4,FALSE,"Character",NA
"program",7,FALSE,"Character",NA
"at",2,FALSE,"Character",NA
"carnegie",8,FALSE,"Character",NA
"endowment",9,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"international",13,FALSE,"Character",NA
"peace23",7,FALSE,"Character",NA
"this",4,FALSE,"Character",NA
"is",2,FALSE,"Character",NA
"anathema",8,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"pm",2,FALSE,"Character",NA
"who",3,FALSE,"Character",NA
"going",5,FALSE,"Character",NA
"back",4,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"his",3,FALSE,"Character",NA
"days",4,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"gujarat",7,FALSE,"Character",NA
"chief",5,FALSE,"Character",NA
"minister",8,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"never",5,FALSE,"Character",NA
"had",3,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"truly",5,FALSE,"Character",NA
"worry",5,FALSE,"Character",NA
"about",5,FALSE,"Character",NA
"coalition",9,FALSE,"Character",NA
"politics",8,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"now",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"bjp",3,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"ensured",7,FALSE,"Character",NA
"that",4,FALSE,"Character",NA
"rahul",5,FALSE,"Character",NA
"roy",3,FALSE,"Character",NA
"chaudhury",9,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"coalition",9,FALSE,"Character",NA
"government",10,FALSE,"Character",NA
"challenges",10,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"priorities",10,FALSE,"Character",NA
"international",13,FALSE,"Character",NA
"institute",9,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"strategic",9,FALSE,"Character",NA
"studies",7,FALSE,"Character",NA
"iiss",4,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.iiss",8,FALSE,"Character",NA
"org",3,FALSE,"Character",NA
"online",6,FALSE,"Character",NA
"analysis",8,FALSE,"Character",NA
"online",6,FALSE,"Character",NA
"analysis",8,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"coalition",9,FALSE,"Character",NA
"government",10,FALSE,"Character",NA
"challenges",10,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"priorities",10,FALSE,"Character",NA
"ibid",4,FALSE,"Character",NA
"astha",5,FALSE,"Character",NA
"rajvanshi",9,FALSE,"Character",NA
"surprising",10,FALSE,"Character",NA
"takeaways",9,FALSE,"Character",NA
"from",4,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"results",7,FALSE,"Character",NA
"time",4,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"time.com",8,FALSE,"Character",NA
"indias",6,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"results",7,FALSE,"Character",NA
"takeaways",9,FALSE,"Character",NA
"ibid",4,FALSE,"Character",NA
"policy",6,FALSE,"Character",NA
"paper",5,FALSE,"Character",NA
"n",1,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"retrospective",13,FALSE,"Character",NA
"analysis",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
